2020-12-07 21:12:683 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 23:12:332 INFO  DesktopPage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-08 23:12:191 INFO  DesktopPage :110 - Verify Actual Message [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2020-12-08 23:12:226 INFO  BuildYourComputerPage :45 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> xpath: //select[@id='product_attribute_1']]
2020-12-08 23:12:489 INFO  BuildYourComputerPage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> xpath: //select[@id='product_attribute_2']]
2020-12-08 23:12:559 INFO  BuildYourComputerPage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-08 23:12:612 INFO  BuildYourComputerPage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-08 23:12:666 INFO  BuildYourComputerPage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-08 23:12:695 INFO  BuildYourComputerPage :84 - verify Message [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> xpath: //span[@class='price-value-1']]
2020-12-08 23:12:784 INFO  BuildYourComputerPage :96 - Click on Add to Cart Button [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> xpath: //input[@id='add-to-cart-button-1']]
2020-12-08 23:12:706 INFO  BuildYourComputerPage :104 -  Click on Display Notification [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> xpath: //body/div[@id='bar-notification']/div[1]]
2020-12-08 23:12:124 INFO  ShoppingCartPage :40 - Mini shopping Cart [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> xpath: //div[@class='mini-shopping-cart']//div//input]
2020-12-08 23:12:248 INFO  ShoppingCartPage :51 - Changes the qty to 2 [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> xpath: //input[@class='qty-input']]
2020-12-08 23:12:898 INFO  ShoppingCartPage :58 - Updates final Add button [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> xpath: //div[@class='cart-options']//div//input[@class='button-2 update-cart-button']]
2020-12-09 14:12:302 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:137 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (65c3245bb27211106aebfca7493df7f1)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:398 INFO  LoginPage :42 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (65c3245bb27211106aebfca7493df7f1)] -> id: Email]
2020-12-09 14:12:560 INFO  LoginPage :49 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (65c3245bb27211106aebfca7493df7f1)] -> css selector: #Password]
2020-12-09 14:12:733 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (65c3245bb27211106aebfca7493df7f1)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:764 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (65c3245bb27211106aebfca7493df7f1)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:847 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:114 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (8836f7a84ec3468a6cc11e4059c762f8)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:323 INFO  LoginPage :42 - Entering email address : djjfgjjfg123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (8836f7a84ec3468a6cc11e4059c762f8)] -> id: Email]
2020-12-09 14:12:471 INFO  LoginPage :49 - Entering password : xyadfas123 to password field : [[ChromeDriver: chrome on WINDOWS (8836f7a84ec3468a6cc11e4059c762f8)] -> css selector: #Password]
2020-12-09 14:12:719 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (8836f7a84ec3468a6cc11e4059c762f8)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:751 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (8836f7a84ec3468a6cc11e4059c762f8)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:101 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:681 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (00dafa2923b1b7742c4aa147865502e2)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:884 INFO  LoginPage :42 - Entering email address : ritmjhsdfg123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (00dafa2923b1b7742c4aa147865502e2)] -> id: Email]
2020-12-09 14:12:42 INFO  LoginPage :49 - Entering password : adfsadf123 to password field : [[ChromeDriver: chrome on WINDOWS (00dafa2923b1b7742c4aa147865502e2)] -> css selector: #Password]
2020-12-09 14:12:147 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (00dafa2923b1b7742c4aa147865502e2)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:179 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (00dafa2923b1b7742c4aa147865502e2)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:225 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:472 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:777 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (a72a12aab24e743587c52c1b1ad2bb6e)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:998 INFO  LoginPage :42 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (a72a12aab24e743587c52c1b1ad2bb6e)] -> id: Email]
2020-12-09 14:12:128 INFO  LoginPage :49 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (a72a12aab24e743587c52c1b1ad2bb6e)] -> css selector: #Password]
2020-12-09 14:12:229 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (a72a12aab24e743587c52c1b1ad2bb6e)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:115 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (a72a12aab24e743587c52c1b1ad2bb6e)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:96 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:538 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (4e6abae6057810cf472bf94ac45f6eae)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:752 INFO  LoginPage :42 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (4e6abae6057810cf472bf94ac45f6eae)] -> id: Email]
2020-12-09 14:12:910 INFO  LoginPage :49 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (4e6abae6057810cf472bf94ac45f6eae)] -> css selector: #Password]
2020-12-09 14:12:14 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (4e6abae6057810cf472bf94ac45f6eae)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:51 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (4e6abae6057810cf472bf94ac45f6eae)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:445 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:908 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (e28359448b3617e1bf98b92bc97466a3)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:880 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:162 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (59ecd4206252e643ee3f622befe38546)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:370 INFO  LoginPage :42 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (59ecd4206252e643ee3f622befe38546)] -> id: Email]
2020-12-09 14:12:513 INFO  LoginPage :49 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (59ecd4206252e643ee3f622befe38546)] -> css selector: #Password]
2020-12-09 14:12:06 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (59ecd4206252e643ee3f622befe38546)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:33 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (59ecd4206252e643ee3f622befe38546)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:417 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:885 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (e6efae220c9a65afa5d460c6c9b77556)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:122 INFO  LoginPage :42 - Entering email address : djjfgjjfg123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (e6efae220c9a65afa5d460c6c9b77556)] -> id: Email]
2020-12-09 14:12:01 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:863 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (fd9977953b4c05a0e49ef38f397460d7)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:63 INFO  LoginPage :42 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (fd9977953b4c05a0e49ef38f397460d7)] -> id: Email]
2020-12-09 14:12:208 INFO  LoginPage :49 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (fd9977953b4c05a0e49ef38f397460d7)] -> css selector: #Password]
2020-12-09 14:12:479 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (fd9977953b4c05a0e49ef38f397460d7)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:942 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (fd9977953b4c05a0e49ef38f397460d7)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:146 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:406 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (f89ba3074a0f7f9398ebaa7e24f5e4ec)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:597 INFO  LoginPage :42 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (f89ba3074a0f7f9398ebaa7e24f5e4ec)] -> id: Email]
2020-12-09 14:12:747 INFO  LoginPage :49 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (f89ba3074a0f7f9398ebaa7e24f5e4ec)] -> css selector: #Password]
2020-12-09 14:12:275 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (f89ba3074a0f7f9398ebaa7e24f5e4ec)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:305 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (f89ba3074a0f7f9398ebaa7e24f5e4ec)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:609 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:957 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (7e9fde0cc3dff8d2f3a8afd4ff2893eb)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:139 INFO  LoginPage :42 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (7e9fde0cc3dff8d2f3a8afd4ff2893eb)] -> id: Email]
2020-12-09 14:12:291 INFO  LoginPage :49 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (7e9fde0cc3dff8d2f3a8afd4ff2893eb)] -> css selector: #Password]
2020-12-09 14:12:408 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (7e9fde0cc3dff8d2f3a8afd4ff2893eb)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:440 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (7e9fde0cc3dff8d2f3a8afd4ff2893eb)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:49 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:153 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (e9d7079820bfdfac84ee560b10fdb0af)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:361 INFO  LoginPage :42 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (e9d7079820bfdfac84ee560b10fdb0af)] -> id: Email]
2020-12-09 14:12:510 INFO  LoginPage :49 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (e9d7079820bfdfac84ee560b10fdb0af)] -> css selector: #Password]
2020-12-09 14:12:610 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (e9d7079820bfdfac84ee560b10fdb0af)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:642 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (e9d7079820bfdfac84ee560b10fdb0af)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:330 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:571 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (2b6357ed94208f6fb3585e2b1b8326b6)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:766 INFO  LoginPage :42 - Entering email address : djjfgjjfg123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (2b6357ed94208f6fb3585e2b1b8326b6)] -> id: Email]
2020-12-09 14:12:917 INFO  LoginPage :49 - Entering password : xyadfas123 to password field : [[ChromeDriver: chrome on WINDOWS (2b6357ed94208f6fb3585e2b1b8326b6)] -> css selector: #Password]
2020-12-09 14:12:105 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (2b6357ed94208f6fb3585e2b1b8326b6)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:137 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (2b6357ed94208f6fb3585e2b1b8326b6)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:832 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:216 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (e9a0a240cd96c567443b66fc1dc121fe)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:407 INFO  LoginPage :42 - Entering email address : ritmjhsdfg123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (e9a0a240cd96c567443b66fc1dc121fe)] -> id: Email]
2020-12-09 14:12:539 INFO  LoginPage :49 - Entering password : adfsadf123 to password field : [[ChromeDriver: chrome on WINDOWS (e9a0a240cd96c567443b66fc1dc121fe)] -> css selector: #Password]
2020-12-09 14:12:85 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (e9a0a240cd96c567443b66fc1dc121fe)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:117 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (e9a0a240cd96c567443b66fc1dc121fe)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:478 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:814 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (822cb007693a37a00dc219a060b90177)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:32 INFO  LoginPage :42 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (822cb007693a37a00dc219a060b90177)] -> id: Email]
2020-12-09 14:12:185 INFO  LoginPage :49 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (822cb007693a37a00dc219a060b90177)] -> css selector: #Password]
2020-12-09 14:12:662 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (822cb007693a37a00dc219a060b90177)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:694 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (822cb007693a37a00dc219a060b90177)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:399 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:741 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (ce8bc5347fc4494b42c9dbe9fbc38165)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:937 INFO  LoginPage :42 - Entering email address : djjfgjjfg123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (ce8bc5347fc4494b42c9dbe9fbc38165)] -> id: Email]
2020-12-09 14:12:74 INFO  LoginPage :49 - Entering password : xyadfas123 to password field : [[ChromeDriver: chrome on WINDOWS (ce8bc5347fc4494b42c9dbe9fbc38165)] -> css selector: #Password]
2020-12-09 14:12:279 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (ce8bc5347fc4494b42c9dbe9fbc38165)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:311 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (ce8bc5347fc4494b42c9dbe9fbc38165)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:53 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:247 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (6f24428191afe1827890ffce45540154)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:460 INFO  LoginPage :42 - Entering email address : ritmjhsdfg123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (6f24428191afe1827890ffce45540154)] -> id: Email]
2020-12-09 14:12:607 INFO  LoginPage :49 - Entering password : adfsadf123 to password field : [[ChromeDriver: chrome on WINDOWS (6f24428191afe1827890ffce45540154)] -> css selector: #Password]
2020-12-09 14:12:754 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (6f24428191afe1827890ffce45540154)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:786 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (6f24428191afe1827890ffce45540154)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:213 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:295 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (e6729ce4770e73719082698c926ab1da)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:489 INFO  LoginPage :42 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (e6729ce4770e73719082698c926ab1da)] -> id: Email]
2020-12-09 14:12:631 INFO  LoginPage :49 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (e6729ce4770e73719082698c926ab1da)] -> css selector: #Password]
2020-12-09 14:12:755 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (e6729ce4770e73719082698c926ab1da)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:787 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (e6729ce4770e73719082698c926ab1da)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:455 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:814 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (242d8817b7254ae3e3ccb9fb77cdbda4)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:30 INFO  LoginPage :42 - Entering email address : djjfgjjfg123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (242d8817b7254ae3e3ccb9fb77cdbda4)] -> id: Email]
2020-12-09 14:12:172 INFO  LoginPage :49 - Entering password : xyadfas123 to password field : [[ChromeDriver: chrome on WINDOWS (242d8817b7254ae3e3ccb9fb77cdbda4)] -> css selector: #Password]
2020-12-09 14:12:321 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (242d8817b7254ae3e3ccb9fb77cdbda4)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:353 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (242d8817b7254ae3e3ccb9fb77cdbda4)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:70 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:687 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (6a5f792fd138647a58445bf99c77a6f3)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:883 INFO  LoginPage :42 - Entering email address : ritmjhsdfg123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (6a5f792fd138647a58445bf99c77a6f3)] -> id: Email]
2020-12-09 14:12:25 INFO  LoginPage :49 - Entering password : adfsadf123 to password field : [[ChromeDriver: chrome on WINDOWS (6a5f792fd138647a58445bf99c77a6f3)] -> css selector: #Password]
2020-12-09 14:12:159 INFO  LoginPage :55 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (6a5f792fd138647a58445bf99c77a6f3)] -> xpath: //input[@class='button-1 login-button']]
2020-12-09 14:12:191 INFO  LoginPage :66 - Getting error text from [[ChromeDriver: chrome on WINDOWS (6a5f792fd138647a58445bf99c77a6f3)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-09 14:12:94 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:300 INFO  HomePage :29 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (1eeda124db237273de945c8ed702951e)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-09 14:12:332 INFO  LoginPage :78 - Getting text from : [[ChromeDriver: chrome on WINDOWS (1eeda124db237273de945c8ed702951e)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2020-12-09 14:12:738 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:222 INFO  ComputerPage :24 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (5b4ad59864919cfcb47133238ac08bb8)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-09 14:12:562 INFO  DesktopPage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-09 14:12:82 INFO  DesktopPage :68 - sorts Z To A [[ChromeDriver: chrome on WINDOWS (5b4ad59864919cfcb47133238ac08bb8)] -> id: products-orderby]
2020-12-09 14:12:559 INFO  DesktopPage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (5b4ad59864919cfcb47133238ac08bb8)] -> id: products-orderby]
2020-12-09 14:12:661 INFO  DesktopPage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (5b4ad59864919cfcb47133238ac08bb8)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-09 14:12:745 INFO  DesktopPage :110 - Verify Actual Message Proxy element for: DefaultElementLocator 'By.xpath: //h1[contains(text(),'Build your own computer')]'
2020-12-09 14:12:515 INFO  BasePage :29 - Launching Chrome Browser
2020-12-09 14:12:929 INFO  ComputerPage :24 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (514d9e298b31bac3ff1c6631302e9005)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-09 14:12:293 INFO  DesktopPage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-09 14:12:26 INFO  DesktopPage :68 - sorts Z To A [[ChromeDriver: chrome on WINDOWS (514d9e298b31bac3ff1c6631302e9005)] -> id: products-orderby]
2020-12-09 14:12:910 INFO  DesktopPage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (514d9e298b31bac3ff1c6631302e9005)] -> id: products-orderby]
2020-12-09 14:12:22 INFO  DesktopPage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (514d9e298b31bac3ff1c6631302e9005)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-09 14:12:417 INFO  DesktopPage :110 - Verify Actual Message [[ChromeDriver: chrome on WINDOWS (514d9e298b31bac3ff1c6631302e9005)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2020-12-09 14:12:490 INFO  BuildYourComputerPage :45 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (514d9e298b31bac3ff1c6631302e9005)] -> xpath: //select[@id='product_attribute_1']]
2020-12-09 14:12:19 INFO  BuildYourComputerPage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (514d9e298b31bac3ff1c6631302e9005)] -> xpath: //select[@id='product_attribute_2']]
2020-12-09 14:12:115 INFO  BuildYourComputerPage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (514d9e298b31bac3ff1c6631302e9005)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-09 14:12:213 INFO  BuildYourComputerPage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (514d9e298b31bac3ff1c6631302e9005)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-09 14:12:332 INFO  BuildYourComputerPage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (514d9e298b31bac3ff1c6631302e9005)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-09 14:12:364 INFO  BuildYourComputerPage :84 - verify Message [[ChromeDriver: chrome on WINDOWS (514d9e298b31bac3ff1c6631302e9005)] -> xpath: //span[@class='price-value-1']]
2020-12-09 14:12:536 INFO  BuildYourComputerPage :96 - Click on Add to Cart Button [[ChromeDriver: chrome on WINDOWS (514d9e298b31bac3ff1c6631302e9005)] -> xpath: //input[@id='add-to-cart-button-1']]
